date,pm10,no,no2,nox,ozone,pm25
2025-07-21,11.420833333333334,3.350599166666667,11.335624166666667,16.47313708333333,,6.685333333333333
2025-07-22,5.558333333333334,2.450072083333333,6.97134625,10.728072083333332,,2.4940833333333337
2025-07-23,15.057291666666666,2.965995,10.298684583333333,14.846478750000001,34.813451538461536,11.885
2025-07-24,11.052083333333334,3.31897875,8.247948333333333,13.33697875,41.96305833333333,8.1035
2025-07-25,15.507291666666667,2.0268566666666668,6.164772500000001,9.272575,42.32062166666667,11.704125
2025-07-26,7.210416666666667,1.97560875,4.5371629166666665,7.566388750000001,42.22707375,4.631541666666666
2025-07-27,8.55625,1.5408583333333332,3.091392916666667,5.454009166666666,46.7984725,5.500291666666667
2025-07-28,5.4375,3.224205,6.145778333333333,11.089487083333333,47.63070833333333,2.6954999999999996
2025-07-29,6.723958333333333,3.9726154166666667,8.692912083333333,14.784170833333334,44.23039458333333,3.9013333333333335
2025-07-30,8.4625,3.679509166666667,8.87586375,14.517699583333332,36.66683125,4.580125
2025-07-31,6.05,1.79592,5.687831739130435,8.44153695652174,46.67651333333333,3.25475
2025-08-01,8.4625,2.3618841666666666,6.618640833333334,10.240145416666666,44.79792333333333,2.982583333333333
2025-08-02,6.8218749999999995,3.2720558333333334,8.129828333333334,13.14691125,45.58580958333334,3.046416666666667
2025-08-03,6.463541666666667,1.7333275,3.998712083333333,6.65644375,47.582894583333335,3.8366249999999997
2025-08-04,12.216666666666667,1.2703187500000002,3.0805170833333335,5.028312083333334,48.74289458333333,4.657166666666667
2025-08-05,11.328125,1.7731587500000001,2.7050354166666666,5.423844166666666,52.72390083333334,4.797666666666667
2025-08-06,12.345833333333333,1.8361016666666667,4.0880833333333335,6.903401250000001,48.23288208333333,6.797458333333334
2025-08-07,9.285416666666666,1.5427070833333334,4.968446666666667,7.333893333333333,53.256087916666665,6.238166666666667
2025-08-08,7.304166666666667,1.3582933333333334,3.1577445833333333,5.240430833333333,54.28719833333333,3.9308333333333336
2025-08-09,10.567708333333334,1.0838741666666667,2.57692,4.238835833333334,55.60450041666667,5.631916666666666
2025-08-10,8.165625,2.0921600000000002,4.282527916666667,7.4904616666666675,49.66382708333333,4.76525
2025-08-11,8.691666666666666,2.9895075,7.308177083333334,11.89202375,50.1694045,5.377458333333333
2025-08-12,26.744791666666668,3.6389154166666664,17.13826166666667,22.71785375,,17.966833333333334
2025-08-13,26.295454545454547,2.4728780952380953,15.70881761904762,19.500510952380953,,15.717272727272727
2025-08-14,14.786458333333334,1.9905335714285715,7.342868571428572,10.394977142857142,,9.724916666666667
2025-08-15,8.783333333333333,,,,,5.107166666666667
2025-08-16,7.852083333333334,,,,,4.499791666666667
2025-08-17,9.940624999999999,,,,,5.699666666666666
2025-08-18,8.271875,,,,,3.7882916666666664
2025-08-19,6.404166666666666,,,,,3.1162083333333332
2025-08-20,13.758333333333333,,,,,5.230875
2025-08-21,7.309375,,,,,3.079833333333333
2025-08-22,8.088541666666666,,,,,4.047791666666667
2025-08-23,9.810416666666667,,,,,4.558833333333333
2025-08-24,16.794791666666665,,,,,10.110125
2025-08-25,15.821875,,,,,8.68525
2025-08-26,10.969791666666666,,,,,5.134708333333333
2025-08-27,10.269791666666666,,,,60.61003375,4.708208333333333
2025-08-28,6.559375,,,,44.87649739130434,3.132875
2025-08-29,6.313541666666667,,,,47.71386208333333,3.4414166666666666
2025-08-30,5.223958333333333,,,,47.5919025,2.654291666666667
2025-08-31,9.111458333333333,,,,52.3732675,4.587375000000001
2025-09-01,6.878125,,,,55.19150041666666,3.503375
2025-09-02,7.502083333333334,,,,52.19032833333333,4.0252083333333335
2025-09-03,6.159375,,,,40.205734166666666,4.153958333333333
2025-09-04,4.216666666666667,,,,45.34489222222223,1.9833809523809525
2025-09-05,4.453125,1.9536908333333332,6.960968333333334,9.9565875,52.00717615384615,2.2003333333333335
2025-09-06,10.785416666666668,3.78822125,10.080246666666666,15.888769583333334,48.49620375,5.7487916666666665
2025-09-07,20.434375,1.7919683333333334,10.51894625,13.2665925,63.113320833333326,10.688958333333334
2025-09-08,6.289583333333333,2.1946558333333335,5.23068,8.595770416666667,51.8085125,3.1986666666666665
2025-09-09,10.784374999999999,3.1832516666666666,9.286817083333334,14.167735,52.0552025,5.089458333333333
2025-09-10,10.819791666666667,2.716881666666667,9.021972916666668,13.187796666666666,51.536182499999995,4.631583333333333
2025-09-11,5.310416666666667,1.6961304166666666,3.629035,6.2297320833333325,45.93852041666667,2.520583333333333
2025-09-12,5.3531249999999995,1.83518125,3.80234625,6.61625125,47.878091250000004,2.539375
2025-09-13,4.714583333333334,1.5345820833333335,4.875222916666666,7.228213749999999,49.981199583333336,2.5176250000000002
2025-09-14,5.636458333333334,1.4355720833333334,4.995438333333333,7.196619166666667,45.92189,3.2045833333333333
2025-09-15,4.380208333333333,1.6588133333333335,3.6188266666666666,6.1623037499999995,54.42301666666666,2.1521250000000003
2025-09-16,5.133333333333334,2.32109,4.269322173913044,7.828276086956522,53.09601625,2.357666666666667
